row	obs_hash	next_obs_hash	action	extrinsic	shaped	confidence	terminal	commit	obs_atoms	next_obs_atoms
6065	4770890630799491471	15180947625408122968	1	0.010000	-0.000513	0.201197	0	0	87,91,54,256,54,44,49,50,50,44,49,51,52,44,48,44,49,50,56,44,50,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,48,44,49,50,56,44,49,50,56,44,48,44,49,50,56,44,51,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6066	15180947625408122968	9559382782906764841	4	0.020000	-0.016075	0.202389	0	0	87,91,54,256,48,44,49,50,56,44,49,50,56,44,48,44,49,50,56,44,51,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,51,44,49,49,53,44,49,52,49,44,48,44,49,50,56,44,52,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6067	9559382782906764841	12660973506452292327	1	0.010000	-0.022630	0.201170	0	0	87,91,54,256,49,51,44,49,49,53,44,49,52,49,44,48,44,49,50,56,44,52,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,54,44,49,50,50,44,49,51,52,44,48,44,49,50,56,44,53,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6068	12660973506452292327	7341767222498976647	4	0.020000	0.038071	0.202357	0	0	87,91,54,256,54,44,49,50,50,44,49,51,52,44,48,44,49,50,56,44,53,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,57,44,49,48,57,44,49,52,55,44,48,44,48,44,54,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6069	7341767222498976647	4964501749007777713	1	0.010000	0.013460	0.202909	0	0	87,91,54,256,49,57,44,49,48,57,44,49,52,55,44,48,44,48,44,54,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,51,44,49,49,53,44,49,52,49,44,48,44,49,50,56,44,55,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6070	4964501749007777713	294496244575855869	4	0.020000	0.007213	0.202320	0	0	87,91,54,256,49,51,44,49,49,53,44,49,52,49,44,48,44,49,50,56,44,55,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,50,54,44,49,48,50,44,49,53,52,44,48,44,48,44,57,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6071	294496244575855869	5430667145336681057	1	0.010000	0.011969	0.202444	0	0	87,91,54,256,50,54,44,49,48,50,44,49,53,52,44,48,44,48,44,57,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,57,44,49,48,57,44,49,52,55,44,48,44,48,44,49,259,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6072	5430667145336681057	2638781534489416438	4	0.020000	0.032202	0.202901	0	0	87,91,54,256,49,57,44,49,48,57,44,49,52,55,44,48,44,48,44,49,259,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,51,50,44,57,54,44,49,54,48,44,48,44,48,44,49,49,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6073	2638781534489416438	13288161894556293918	1	0.010000	0.001494	0.202405	0	0	87,91,54,256,51,50,44,57,54,44,49,54,48,44,48,44,48,44,49,49,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,50,54,44,49,48,50,44,49,53,52,44,48,44,48,44,49,50,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6074	13288161894556293918	1013719330380959630	4	0.020000	0.009012	0.202805	0	0	87,91,54,256,50,54,44,49,48,50,44,49,53,52,44,48,44,48,44,49,50,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,51,56,44,57,48,44,49,54,54,44,48,44,48,44,49,51,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6075	1013719330380959630	14503515816272855882	1	0.010000	-0.033367	0.202365	0	0	87,91,54,256,51,56,44,57,48,44,49,54,54,44,48,44,48,44,49,51,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,51,50,44,57,54,44,49,54,48,44,48,44,48,44,49,52,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6076	14503515816272855882	13210276331987751526	4	0.020000	0.032183	0.202781	0	0	87,91,54,256,51,50,44,57,54,44,49,54,48,44,48,44,48,44,49,52,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,52,53,44,56,51,44,49,55,51,44,48,44,48,44,49,53,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6077	13210276331987751526	2755875789104776530	1	0.010000	-0.046923	0.202341	0	0	87,91,54,256,52,53,44,56,51,44,49,55,51,44,48,44,48,44,49,53,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,51,56,44,57,48,44,49,54,54,44,48,44,48,44,49,54,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6078	2755875789104776530	3064557598237654706	4	0.020000	0.007176	0.202751	0	0	87,91,54,256,51,56,44,57,48,44,49,54,54,44,48,44,48,44,49,54,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,53,49,44,55,55,44,49,55,57,44,48,44,48,44,49,55,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6079	3064557598237654706	16619503433163736354	1	0.010000	-0.071992	0.202317	0	0	87,91,54,256,53,49,44,55,55,44,49,55,57,44,48,44,48,44,49,55,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,52,53,44,56,51,44,49,55,51,44,48,44,48,44,49,56,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6080	16619503433163736354	4696936051162872286	4	0.020000	-0.017840	0.202730	0	0	87,91,54,256,52,53,44,56,51,44,49,55,51,44,48,44,48,44,49,56,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,53,56,44,55,48,44,49,56,54,44,48,44,48,44,49,57,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6081	4696936051162872286	10605030147616407739	1	0.010000	-0.084591	0.202293	0	0	87,91,54,256,53,56,44,55,48,44,49,56,54,44,48,44,48,44,49,57,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,53,49,44,55,55,44,49,55,57,44,48,44,48,44,50,259,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6082	10605030147616407739	16124875393665093762	4	0.020000	0.019429	0.202693	0	0	87,91,54,256,53,49,44,55,55,44,49,55,57,44,48,44,48,44,50,259,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,54,52,44,54,52,44,49,57,50,44,48,44,48,44,50,49,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6083	16124875393665093762	1974622513222225319	1	0.010000	-0.071934	0.202233	0	0	87,91,54,256,54,52,44,54,52,44,49,57,50,44,48,44,48,44,50,49,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,53,56,44,55,48,44,49,56,54,44,48,44,48,44,50,50,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6084	1974622513222225319	7591416345809814998	4	0.020000	0.007146	0.202616	0	0	87,91,54,256,53,56,44,55,48,44,49,56,54,44,48,44,48,44,50,50,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,55,48,44,53,56,44,49,57,56,44,48,44,48,44,50,51,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6085	7591416345809814998	14978876074321491265	1	0.010000	-0.072002	0.202203	0	0	87,91,54,256,55,48,44,53,56,44,49,57,56,44,48,44,48,44,50,51,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,54,52,44,54,52,44,49,57,50,44,48,44,48,44,50,53,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6086	14978876074321491265	5427771749222102656	4	0.020000	-0.004173	0.202594	0	0	87,91,54,256,54,52,44,54,52,44,49,57,50,44,48,44,48,44,50,53,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,55,55,44,53,49,44,50,48,53,44,48,44,48,44,50,54,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6087	5427771749222102656	13606482402237665565	1	0.010000	-0.022067	0.202182	0	0	87,91,54,256,55,55,44,53,49,44,50,48,53,44,48,44,48,44,50,54,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,55,48,44,53,56,44,49,57,56,44,48,44,48,44,50,55,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6088	13606482402237665565	8069682900852238063	4	0.020000	-0.041904	0.202565	0	0	87,91,54,256,55,48,44,53,56,44,49,57,56,44,48,44,48,44,50,55,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,56,51,44,52,53,44,50,49,49,44,48,44,48,44,50,56,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6089	8069682900852238063	17828043182981218054	1	0.010000	-0.026156	0.201740	0	0	87,91,54,256,56,51,44,52,53,44,50,49,49,44,48,44,48,44,50,56,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,55,55,44,53,49,44,50,48,53,44,48,44,48,44,50,57,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6090	17828043182981218054	4871383525741630551	4	0.020000	0.033095	0.202550	0	0	87,91,54,256,55,55,44,53,49,44,50,48,53,44,48,44,48,44,50,57,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,57,48,44,51,56,44,50,49,56,44,48,44,48,44,51,259,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6091	4871383525741630551	4824341546315169344	1	0.010000	-0.049505	0.201285	0	0	87,91,54,256,57,48,44,51,56,44,50,49,56,44,48,44,48,44,51,259,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,56,51,44,52,53,44,50,49,49,44,48,44,48,44,51,49,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6092	4824341546315169344	1305713333806951674	4	0.020000	0.021582	0.202522	0	0	87,91,54,256,56,51,44,52,53,44,50,49,49,44,48,44,48,44,51,49,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,57,54,44,51,50,44,50,50,52,44,48,44,48,44,51,50,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6093	1305713333806951674	7329578500666732747	1	0.010000	-0.076187	0.201242	0	0	87,91,54,256,57,54,44,51,50,44,50,50,52,44,48,44,48,44,51,50,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,57,48,44,51,56,44,50,49,56,44,48,44,48,44,51,51,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6094	7329578500666732747	13649764557019278579	4	0.020000	-0.002403	0.202499	0	0	87,91,54,256,57,48,44,51,56,44,50,49,56,44,48,44,48,44,51,51,59,65,91,51,256,45,52,51,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,51,52,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6095	13649764557019278579	9978096872988691504	0	-0.020000	-0.029230	0.203922	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,51,52,59,65,91,51,256,56,53,44,48,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,51,53,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6096	9978096872988691504	13336459849227772657	0	-0.020000	-0.069575	0.202564	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,51,53,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,51,54,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6097	13336459849227772657	10193798372838561294	0	-0.020000	-0.079848	0.202700	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,51,54,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,51,55,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6098	10193798372838561294	10689918257032473023	0	-0.020000	-0.104858	0.202717	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,51,55,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,51,56,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6099	10689918257032473023	310626476671525444	0	-0.020000	-0.129876	0.202757	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,51,56,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,51,57,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6100	310626476671525444	5905579109326163579	0	-0.020000	-0.116631	0.202775	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,51,57,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,52,49,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6101	5905579109326163579	15414050843345468206	0	-0.020000	-0.144653	0.202790	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,52,49,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,52,50,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6102	15414050843345468206	9907697595654802065	0	-0.020000	-0.144667	0.202797	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,52,50,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,52,51,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6103	9907697595654802065	13038200307298704140	0	-0.020000	-0.144685	0.202813	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,52,51,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,52,52,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6104	13038200307298704140	4503758107167515367	0	-0.020000	-0.144701	0.202813	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,52,52,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,52,53,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6105	4503758107167515367	15308880992982531050	0	-0.020000	-0.144717	0.202836	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,52,53,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,52,54,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6106	15308880992982531050	9635086069691948429	0	-0.020000	-0.130731	0.202863	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,52,54,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,52,55,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6107	9635086069691948429	8295830975961704072	0	-0.020000	-0.130740	0.203126	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,52,55,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,52,56,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
6108	8295830975961704072	753706642313516915	0	-0.020000	-0.130759	0.203152	0	0	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,52,56,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48	87,91,54,256,49,48,50,44,50,54,44,50,51,48,44,49,50,56,44,48,44,52,57,59,65,91,51,256,48,44,49,50,56,44,49,50,56,59,73,91,51,256,48,44,48,44,259,69,91,51,256,48,44,48,44,259,77,91,53,256,49,44,49,44,49,44,49,44,264,48
